username,followers,following,posts,bio,is_verified,has_profile_pic,label
mark_adventure,50,40,5,Yoga instructor | wellness coach 🧘,0,1,0
zz_promo_zz,62,6205,4,FREE BTC airdrop → link in bio,0,0,1
paul_runs,260536,65,10,,0,0,1
follow_back_101,7835,4529,7752,Real estate investor | DM for passive income secrets,0,1,1
a8f7d3k9p2,40,6132,3,♻️ repost to win $1000,0,0,1
fit_jessica,151,316,5,Entrepreneur | Founder @startup,0,1,0
beyonce62,1334508,20,43,Official fan account,0,1,1
paul_runs,518512,1689,2015,Developer | Open source enthusiast,0,1,0
botanist_beth,360675,1971,301,Yoga instructor | wellness coach 🧘,0,1,0
sarah_smith,50,39,5,News journalist @NYT,0,1,0
q7w8e9r0t1y2,8,4807,0,follow for follow back,0,1,1
fit_jessica,153,195,19,software engineer @ Google,0,1,0
code_master,50,38,12,software engineer @ Google,0,1,0
billgates927,1146343,11,12,Official fan account,0,1,1
emma.j,425439,451,2199,mom of 3 | foodie 🍕,0,1,0
get_rich_88,3431,7329,1097,Real estate investor | DM for passive income secrets,0,1,1
lisa_writes,295951,12,7,,0,0,1
elonmusk766,440963,30,16,Official fan account,0,1,1
chris_builds,422733,22,6,follow for follow back,0,0,1
sarah_smith,123376,78,6,follow for follow back,0,0,1
grace_beauty,50,46,13,mom of 3 | foodie 🍕,0,1,0
jeffbezos,253992244,1657,4238,Nobel Peace Prize laureate | Activist,1,1,0
1234567890ab,13,4902,1,,0,0,1
grace_beauty,50,101,5,photographer | travel 📷,0,1,0
taylorswift,182551733,1923,711,World-renowned chef 👨‍🍳 | Author of 3 cookbooks,1,1,0
earn_fast_2024,7374,7427,5556,btc eth airdrop free coins,0,1,1
photo_by_anna,50,103,5,Fashion designer | PR welcome,0,1,0
oprah,8432987,1154,996,International supermodel | Agency: IMG Models,1,1,0
nasa,256449646,1635,1231,Official account. For business: manager@agency.com,1,1,0
get_rich_88,59,7218,4,Click link below 💰,0,0,1
fit_jessica,50,20,5,Dog lover 🐾 | Hiking | Books,0,1,0
mindful_maya,477717,45,2,,0,1,1
selenagomez160,1804689,19,42,Official fan account,0,1,1
fcbarcelona572,625133,19,5,Official fan account,0,1,1
paul_runs,50,38,50,Blogger | Lifestyle & wellness,0,1,0
mike_2023,50,40,24,High school teacher | making STEM fun,0,1,0
crypto_king_9999,69,5382,1,,0,0,1
alex_travel,292014,51,14,promo available 📩,0,1,1
1234567890ab,50,6050,4,,0,0,1
chris_builds,50,118,5,software engineer @ Google,0,1,0
xXx_profit_xXx,5654,2174,4727,🔞 link in bio,0,1,1
botanist_beth,79,43,5,Chef | Recipe creator 🍳,0,1,0
chef_marco,198710,68,5,FREE BTC airdrop → link in bio,0,0,1
a8f7d3k9p2,72,4399,1,,0,1,1
zz_promo_zz,7764,3901,1062,📈 passive income daily,0,1,1
earn_fast_2024,535,5968,7617,Click link below 💰,0,1,1
chris_builds,891098,575,2568,Fashion designer | PR welcome,0,1,0
tim_cook928,373518,6,38,Official fan account,0,1,1
grace_beauty,90,27,8,Marketing professional | keynote speaker,0,1,0
kyliejenner,65160817,876,4965,World #1 tennis player 🎾 | Foundation: @AidFundation,1,1,0
a8f7d3k9p2,3668,7028,2511,Click link below 💰,0,1,1
tradebot_fx,14,4348,4,,0,0,1
emma.j,255223,62,2,,0,1,1
paul_runs,50,57,5,Yoga instructor | wellness coach 🧘,0,1,0
amy_joy,50,66,6,Freelance illustrator | art prints available,0,1,0
zz_promo_zz,54,6278,1,earn $500/day 👇,0,1,1
fcbarcelona,182171628,1622,4826,Hollywood actor | Upcoming: Summer Blockbuster 2025,1,1,0
therock534,486288,19,10,Official fan account,0,1,1
follow_back_101,3729,4597,3469,,0,1,1
dev_pete,97,52,8,High school teacher | making STEM fun,0,1,0
airdrop_winner99,1084,6696,4398,,0,1,1
get_rich_88,79,5709,1,investment advisor DM me,0,0,1
chef_marco,75307,21,3,DM me to grow your account fast,0,1,1
john_doe,55,107,5,Entrepreneur | Founder @startup,0,1,0
lena_captures,258,553,6,Dog lover 🐾 | Hiking | Books,0,1,0
fit_jessica,120,112,5,Nurse practitioner | women's health advocate,0,1,0
mindful_maya,50,117,5,Environmental activist 🌱,0,1,0
mindful_maya,50,60,5,High school teacher | making STEM fun,0,1,0
sarah_smith,54,118,17,Yoga instructor | wellness coach 🧘,0,1,0
mindful_maya,85,55,24,Yoga instructor | wellness coach 🧘,0,1,0
john_doe,208,103,5,Chef | Recipe creator 🍳,0,1,0
arianagrande,95623975,592,416,International supermodel | Agency: IMG Models,1,1,0
alex_travel,50,25,5,News journalist @NYT,0,1,0
billgates947,678528,43,49,Official fan account,0,1,1
alex_travel,64,75,23,Dog lover 🐾 | Hiking | Books,0,1,0
amy_joy,50,22,10,Dog lover 🐾 | Hiking | Books,0,1,0
dev_pete,452380,58,12,Get free followers — click bio link,0,1,1
amy_joy,13513,31,13,♻️ repost to win $1000,0,0,1
jeffbezos615,460461,15,8,Official fan account,0,1,1
chris_builds,174,213,40,Musician. Coffee addict. ☕,0,1,0
earn_fast_2024,54,3102,4,NFT investor | crypto tips,0,1,1
tom_techie,50,110,5,Blogger | Lifestyle & wellness,0,1,0
a8f7d3k9p2,2793,5938,7184,earn $500/day 👇,0,1,1
natgeo,53217799,201,2317,International supermodel | Agency: IMG Models,1,1,0
paul_runs,50,23,9,Dog lover 🐾 | Hiking | Books,0,1,0
mark_adventure,50,62,7,Environmental activist 🌱,0,1,0
surf_with_evan,63,122,18,software engineer @ Google,0,1,0
nina_art,50,28,5,Medical student | future doctor 🩺,0,1,0
9182736450,7009,7476,7339,,0,1,1
free_follower_bot,6971,3007,2134,investment advisor DM me,0,1,1
acc29471838,49,3596,3,,0,0,1
emma.j,50,106,18,Podcaster | interviewing founders,0,1,0
mike_2023,142,299,9,Musician. Coffee addict. ☕,0,1,0
tom_techie,50,78,10,Environmental activist 🌱,0,1,0
alex_travel,182382,44,2,♻️ repost to win $1000,0,1,1
surf_with_evan,277875,20,0,promo available 📩,0,0,1
john_doe,223062,37,11,DM me to grow your account fast,0,0,1
fit_jessica,50,83,5,Entrepreneur | Founder @startup,0,1,0
cristiano,180278438,1869,4271,Grammy-winning artist 🎵 | New album out now,1,1,0
beyonce244,644187,47,44,Official fan account,0,1,1
billgates973,465122,22,46,Official fan account,0,1,1
sarah_smith,387,488,5,Entrepreneur | Founder @startup,0,1,0
crypto_king_9999,3788,2830,5086,DM me to grow your account fast,0,1,1
follow_back_101,8,5814,3,follow for follow back,0,1,1
everyday_elena,50,94,5,Architect | sustainable design,0,1,0
fit_jessica,50,51,6,High school teacher | making STEM fun,0,1,0
taylorswift380,886061,27,45,Official fan account,0,1,1
chef_marco,162011,2177,981,Architect | sustainable design,1,1,0
surf_with_evan,898655,2894,2280,News journalist @NYT,1,1,0
taylorswift,224290093,598,324,Fashion icon | Creative Director @LuxuryBrand,1,1,0
real_human_01234,26,7014,4,,0,0,1
john_doe,174936,1139,2256,Musician. Coffee addict. ☕,0,1,0
photo_by_anna,474999,2296,2171,Nurse practitioner | women's health advocate,0,1,0
journeys_with_kai,473730,88,9,Click link below 💰,0,1,1
tim_cook,244185215,200,1207,Official account. For business: manager@agency.com,1,1,0
journeys_with_kai,89,92,5,High school teacher | making STEM fun,0,1,0
tim_cook894,1446587,13,34,Official fan account,0,1,1
paul_runs,113620,81,11,Click link below 💰,0,0,1
earn_fast_2024,79,4955,1,,0,1,1
code_master,270347,80,6,,0,1,1
john_doe,50,112,22,Traveler | 50+ countries visited ✈️,0,1,0
justinbieber,166656806,306,3430,Iconic musician 🎸 | 40+ years on stage,1,1,0
9182736450,28,3718,0,promo available 📩,0,1,1
tom_techie,480882,38,11,promo available 📩,0,1,1
daniel_f,50,71,72,Teacher & lifelong learner 📚,0,1,0
paul_runs,169,148,11,photographer | travel 📷,0,1,0
fcbarcelona,240687526,1336,965,CEO @Fortune500 | Author | Speaker,1,1,0
dev_pete,504349,2935,976,Traveler | 50+ countries visited ✈️,0,1,0
nft_dropper_69,5192,2122,2240,investment advisor DM me,0,1,1
real_human_01234,5781,6345,6643,Real estate investor | DM for passive income secrets,0,1,1
99882736450,63,4381,4,FREE BTC airdrop → link in bio,0,0,1
emma.j,439880,65,7,FREE BTC airdrop → link in bio,0,1,1
jeffbezos,149701692,1041,2396,Grammy-winning artist 🎵 | New album out now,1,1,0
nike896,57204,30,33,Official fan account,0,1,1
follow_back_101,14,5706,4,promo available 📩,0,0,1
john_doe,50,75,5,Teacher & lifelong learner 📚,0,1,0
oprah376,1585289,38,36,Official fan account,0,1,1
cristiano972,802412,15,31,Official fan account,0,1,1
mike_2023,25151,72,13,,0,1,1
paul_runs,50,78,12,fitness coach 💪 DM for plans,0,1,0
q7w8e9r0t1y2,6161,3533,4041,Real estate investor | DM for passive income secrets,0,1,1
mindful_maya,50,20,27,Dog lover 🐾 | Hiking | Books,0,1,0
real_human_01234,5353,5198,7924,NFT investor | crypto tips,0,1,1
sarah_smith,50,98,5,photographer | travel 📷,0,1,0
beyonce,46879664,1696,1322,Fashion icon | Creative Director @LuxuryBrand,1,1,0
creative_dan,143,321,8,Retired engineer | amateur astronomer 🔭,0,1,0
alex_travel,621770,1954,2038,fitness coach 💪 DM for plans,0,1,0
chris_builds,281392,6,7,FREE BTC airdrop → link in bio,0,1,1
9182736450,31,6019,4,Click link below 💰,0,0,1
lena_captures,332,291,30,Marketing professional | keynote speaker,0,1,0
photo_by_anna,218,410,12,mom of 3 | foodie 🍕,0,1,0
beyonce585,1152762,28,8,Official fan account,0,1,1
fcbarcelona634,1060878,49,32,Official fan account,0,1,1
sarah_smith,230,540,22,News journalist @NYT,0,1,0
selenagomez582,1878528,39,20,Official fan account,0,1,1
a8f7d3k9p2,66,5773,3,FREE BTC airdrop → link in bio,0,1,1
sarah_smith,577464,2806,1844,Chef | Recipe creator 🍳,1,1,0
grace_beauty,50,57,18,Entrepreneur | Founder @startup,0,1,0
free_follower_bot,5576,2031,4932,Get free followers — click bio link,0,1,1
free_followers_now,4726,2882,3274,btc eth airdrop free coins,0,1,1
user8374629,486,7355,4694,FREE BTC airdrop → link in bio,0,1,1
grace_beauty,50,31,11,Nurse practitioner | women's health advocate,0,1,0
mark_adventure,303935,67,1,,0,1,1
tom_techie,147219,12,6,DM me to grow your account fast,0,0,1
everyday_elena,308,384,7,Architect | sustainable design,0,1,0
therock,15726981,809,4651,CEO @Fortune500 | Author | Speaker,1,1,0
everyday_elena,291049,2009,2356,Developer | Open source enthusiast,0,1,0
fcbarcelona844,1943194,17,28,Official fan account,0,1,1
follow_back_101,4828,7041,4645,♻️ repost to win $1000,0,1,1
the_real_sam,50,107,14,fitness coach 💪 DM for plans,0,1,0
alex_travel,50,20,5,photographer | travel 📷,0,1,0
taylorswift677,333915,43,38,Official fan account,0,1,1
kyliejenner,156785799,1924,4646,Nobel Peace Prize laureate | Activist,1,1,0
creative_dan,54,76,5,Traveler | 50+ countries visited ✈️,0,1,0
grace_beauty,50,73,5,UX designer @Meta,0,1,0
tim_cook222,1164165,39,41,Official fan account,0,1,1
code_master,163,221,10,Medical student | future doctor 🩺,0,1,0
code_master,50,117,5,Marketing professional | keynote speaker,0,1,0
crypto_king_9999,55,6241,3,Click link below 💰,0,0,1
b.scott.official,273005,64,9,Real estate investor | DM for passive income secrets,0,1,1
free_follower_bot,69,6536,0,♻️ repost to win $1000,0,0,1
user8374629,1394,3373,5830,follow for follow back,0,1,1
arianagrande,164424281,1512,3510,Fashion icon | Creative Director @LuxuryBrand,1,1,0
lena_captures,299763,948,517,Fashion designer | PR welcome,1,1,0
surf_with_evan,322180,1551,240,Traveler | 50+ countries visited ✈️,0,1,0
realmadrid19,1948237,36,33,Official fan account,0,1,1
mark_adventure,50,91,5,software engineer @ Google,0,1,0
nina_art,48396,23,11,,0,0,1
nina_art,89,134,5,Gaming streamer | Twitch partner 🎮,0,1,0
real_human_01234,76,5552,0,♻️ repost to win $1000,0,0,1
zz_promo_zz,7073,3533,1361,earn $500/day 👇,0,1,1
lisa_writes,269616,24,11,FREE BTC airdrop → link in bio,0,0,1
realmadrid790,1555308,16,28,Official fan account,0,1,1
natgeo422,774369,42,38,Official fan account,0,1,1
zz_promo_zz,21,3755,0,follow for follow back,0,0,1
mark_adventure,54,44,5,Yoga instructor | wellness coach 🧘,0,1,0
tim_cook65,711323,5,16,Official fan account,0,1,1
alex_travel,167439,74,7,,0,0,1
9182736450,5813,6956,7499,🔞 link in bio,0,1,1
elonmusk930,453699,44,23,Official fan account,0,1,1
neymarjr655,1842503,27,34,Official fan account,0,1,1
code_master,50,108,8,Chef | Recipe creator 🍳,0,1,0
nasa315,902427,16,12,Official fan account,0,1,1
nft_dropper_69,6832,6751,3301,follow for follow back,0,1,1
lisa_writes,191,200,5,News journalist @NYT,0,1,0
1234567890ab,76,5512,2,,0,0,1
therock,133251923,673,2723,Fashion icon | Creative Director @LuxuryBrand,1,1,0
the_real_sam,89,92,5,Artist | Digital creator ✨,0,1,0
nina_art,51,80,10,UX designer @Meta,0,1,0
chris_builds,897901,437,2057,Data scientist | ML researcher,0,1,0
bot_account_7,4554,6045,1104,NFT investor | crypto tips,0,1,1
grace_beauty,795117,2836,1284,fitness coach 💪 DM for plans,0,1,0
nike777,85654,39,12,Official fan account,0,1,1
lisa_writes,50,20,8,UX designer @Meta,0,1,0
the_real_sam,50,93,10,UX designer @Meta,0,1,0
earn_fast_2024,39,7235,3,investment advisor DM me,0,1,1
nina_art,50,113,5,Freelance illustrator | art prints available,0,1,0
photo_by_anna,50,73,7,Developer | Open source enthusiast,0,1,0
therock452,1501940,34,40,Official fan account,0,1,1
mike_2023,934754,2073,2977,software engineer @ Google,0,1,0
therock530,636163,42,31,Official fan account,0,1,1
botanist_beth,50,85,5,Gaming streamer | Twitch partner 🎮,0,1,0
sarah_smith,247266,39,14,Get free followers — click bio link,0,1,1
user8374629,73,3923,2,earn $500/day 👇,0,1,1
real_human_01234,33,5616,2,investment advisor DM me,0,0,1
emma.j,193,79,5,Nurse practitioner | women's health advocate,0,1,0
creative_dan,110,39,15,Retired engineer | amateur astronomer 🔭,0,1,0
everyday_elena,406432,25,12,FREE BTC airdrop → link in bio,0,0,1
zz_promo_zz,3811,2183,6378,♻️ repost to win $1000,0,1,1
surf_with_evan,50,110,31,Freelance illustrator | art prints available,0,1,0
xXx_profit_xXx,6379,7355,2890,investment advisor DM me,0,1,1
oprah,234437980,971,2676,CEO @Fortune500 | Author | Speaker,1,1,0
mark_adventure,747608,1048,2013,Environmental activist 🌱,0,1,0
cristiano566,1018549,13,9,Official fan account,0,1,1
free_followers_now,69,4528,3,,0,1,1
user8374629,8,6382,3,Click link below 💰,0,1,1
real_human_01234,6508,4807,1640,DM me to grow your account fast,0,1,1
amy_joy,50,21,16,Yoga instructor | wellness coach 🧘,0,1,0
alex_travel,366528,302,2826,mom of 3 | foodie 🍕,0,1,0
journeys_with_kai,973796,1313,2404,Fashion designer | PR welcome,1,1,0
photo_by_anna,589146,2921,1370,Architect | sustainable design,0,1,0
natgeo,135025438,845,1844,Official account. For business: manager@agency.com,1,1,0
dev_pete,100,130,35,Freelance illustrator | art prints available,0,1,0
a8f7d3k9p2,24,6300,2,FREE BTC airdrop → link in bio,0,1,1
beyonce439,246797,12,40,Official fan account,0,1,1
lisa_writes,50,57,5,Architect | sustainable design,0,1,0
amy_joy,119,209,16,Wildlife photographer based in Kenya,0,1,0
zz_promo_zz,6794,4087,1147,🔞 link in bio,0,1,1
realmadrid,55259000,1502,4080,Nobel Peace Prize laureate | Activist,1,1,0
john_doe,50,110,5,Entrepreneur | Founder @startup,0,1,0
dev_pete,159,369,5,News journalist @NYT,0,1,0
mindful_maya,60,64,5,mom of 3 | foodie 🍕,0,1,0
justinbieber205,422958,16,48,Official fan account,0,1,1
b.scott.official,442188,91,1,Click link below 💰,0,0,1
real_human_01234,42,5987,2,,0,0,1
everyday_elena,50,20,5,Musician. Coffee addict. ☕,0,1,0
b.scott.official,110,274,5,Chef | Recipe creator 🍳,0,1,0
lisa_writes,50,88,37,Blogger | Lifestyle & wellness,0,1,0
zz_promo_zz,79,3804,4,📈 passive income daily,0,1,1
9182736450,5052,5391,6268,🔞 link in bio,0,1,1
jeffbezos,113531482,1974,322,Iconic musician 🎸 | 40+ years on stage,1,1,0
dev_pete,58,124,5,Blogger | Lifestyle & wellness,0,1,0
beyonce938,941255,10,19,Official fan account,0,1,1
botanist_beth,392734,877,1293,mom of 3 | foodie 🍕,1,1,0
oprah244,622838,44,8,Official fan account,0,1,1
botanist_beth,107,151,5,Developer | Open source enthusiast,0,1,0
daniel_f,74,121,13,Traveler | 50+ countries visited ✈️,0,1,0
real_human_01234,4,7458,0,investment advisor DM me,0,1,1
mark_adventure,50,80,27,Environmental activist 🌱,0,1,0
code_master,198650,97,4,Real estate investor | DM for passive income secrets,0,1,1
get_rich_88,60,4529,4,,0,1,1
1234567890ab,58,3659,0,♻️ repost to win $1000,0,1,1
creative_dan,50,33,6,Dog lover 🐾 | Hiking | Books,0,1,0
b.scott.official,395510,97,9,NFT investor | crypto tips,0,1,1
get_rich_88,76,4471,1,Real estate investor | DM for passive income secrets,0,0,1
mark_adventure,50,43,5,software engineer @ Google,0,1,0
tradebot_fx,3406,5258,4091,earn $500/day 👇,0,1,1
lena_captures,57,84,5,Data scientist | ML researcher,0,1,0
daniel_f,50,65,6,Teacher & lifelong learner 📚,0,1,0
photo_by_anna,498,198,59,Wildlife photographer based in Kenya,0,1,0
photo_by_anna,50,35,5,Retired engineer | amateur astronomer 🔭,0,1,0
mark_adventure,50,43,78,Data scientist | ML researcher,0,1,0
photo_by_anna,20237,50,12,,0,1,1
xXx_profit_xXx,2337,4332,7946,earn $500/day 👇,0,1,1
mark_adventure,342,713,5,Chef | Recipe creator 🍳,0,1,0
mark_adventure,320953,42,8,,0,1,1
grace_beauty,50,62,16,Medical student | future doctor 🩺,0,1,0
cristiano401,376965,19,46,Official fan account,0,1,1
beyonce,16536598,1857,3540,Grammy-winning artist 🎵 | New album out now,1,1,0
botanist_beth,432,812,5,Teacher & lifelong learner 📚,0,1,0
arianagrande979,92854,42,16,Official fan account,0,1,1
creative_dan,455085,52,7,Click link below 💰,0,1,1
sarah_smith,50,112,9,Wildlife photographer based in Kenya,0,1,0
amy_joy,410380,26,11,btc eth airdrop free coins,0,1,1
surf_with_evan,50,76,14,fitness coach 💪 DM for plans,0,1,0
billgates,188718006,1270,3961,Iconic musician 🎸 | 40+ years on stage,1,1,0
sarah_smith,75,160,52,Fashion designer | PR welcome,0,1,0
justinbieber553,867836,4,6,Official fan account,0,1,1
jeffbezos714,458162,11,49,Official fan account,0,1,1
oprah8,406136,14,19,Official fan account,0,1,1
creative_dan,132,100,31,mom of 3 | foodie 🍕,0,1,0
chef_marco,224789,2089,2751,High school teacher | making STEM fun,1,1,0
code_master,369726,696,550,Data scientist | ML researcher,1,1,0
nasa,6837673,1036,3681,International supermodel | Agency: IMG Models,1,1,0
mark_adventure,208,132,8,fitness coach 💪 DM for plans,0,1,0
paul_runs,50,25,5,Medical student | future doctor 🩺,0,1,0
mike_2023,50,39,5,Wildlife photographer based in Kenya,0,1,0
9182736450,18,3179,4,,0,1,1
the_real_sam,50,80,18,Entrepreneur | Founder @startup,0,1,0
arianagrande,111868609,1860,3973,International supermodel | Agency: IMG Models,1,1,0
tradebot_fx,1000,4793,6845,crypto signals ✅ 99% win rate,0,1,1
botanist_beth,50,107,5,Artist | Digital creator ✨,0,1,0
tom_techie,50,106,9,Architect | sustainable design,0,1,0
everyday_elena,50,48,5,Environmental activist 🌱,0,1,0
nft_dropper_69,4428,6334,2753,investment advisor DM me,0,1,1
john_doe,50,20,28,Chef | Recipe creator 🍳,0,1,0
alex_travel,50,28,5,Wildlife photographer based in Kenya,0,1,0
justinbieber,57279326,1355,979,Iconic musician 🎸 | 40+ years on stage,1,1,0
lisa_writes,50,73,5,Architect | sustainable design,0,1,0
amy_joy,425655,74,9,,0,1,1
mindful_maya,358009,96,5,,0,1,1
chef_marco,389,897,7,photographer | travel 📷,0,1,0
chris_builds,50,51,5,Traveler | 50+ countries visited ✈️,0,1,0
chef_marco,87,108,5,Dance teacher | choreographer,0,1,0
mike_2023,152046,46,10,📈 passive income daily,0,1,1
mike_2023,50,58,5,Wildlife photographer based in Kenya,0,1,0
mike_2023,492684,297,1080,Environmental activist 🌱,0,1,0
jeffbezos,72627777,1309,956,Oscar-winning director | Production company: @StudioX,1,1,0
paul_runs,63,39,5,Chef | Recipe creator 🍳,0,1,0
realmadrid,49220261,1051,4708,Grammy-winning artist 🎵 | New album out now,1,1,0
selenagomez566,369220,16,35,Official fan account,0,1,1
journeys_with_kai,308,151,5,Yoga instructor | wellness coach 🧘,0,1,0
everyday_elena,50,105,5,Fashion designer | PR welcome,0,1,0
john_doe,376876,24,12,Real estate investor | DM for passive income secrets,0,0,1
sarah_smith,207369,99,3,NFT investor | crypto tips,0,0,1
john_doe,158,60,19,mom of 3 | foodie 🍕,0,1,0
99882736450,5261,5186,2567,promo available 📩,0,1,1
cristiano144,1498537,12,8,Official fan account,0,1,1
surf_with_evan,136852,1571,2637,Freelance illustrator | art prints available,0,1,0
mark_adventure,68,27,11,Gaming streamer | Twitch partner 🎮,0,1,0
a8f7d3k9p2,54,6421,3,♻️ repost to win $1000,0,0,1
fcbarcelona,254054722,905,856,Professional athlete | Team captain | Brand ambassador,1,1,0
real_human_01234,2206,5106,1024,,0,1,1
nina_art,96,65,5,Marketing professional | keynote speaker,0,1,0
elonmusk789,1125370,28,15,Official fan account,0,1,1
9182736450,30,5675,1,Real estate investor | DM for passive income secrets,0,1,1
daniel_f,50,91,51,Yoga instructor | wellness coach 🧘,0,1,0
free_followers_now,5214,2132,6824,FREE BTC airdrop → link in bio,0,1,1
code_master,137653,51,13,,0,1,1
photo_by_anna,32704,37,1,Click link below 💰,0,0,1
realmadrid,238032835,1374,4606,World #1 tennis player 🎾 | Foundation: @AidFundation,1,1,0
jeffbezos686,1303839,17,41,Official fan account,0,1,1
daniel_f,453806,92,12,,0,1,1
creative_dan,50,64,10,Entrepreneur | Founder @startup,0,1,0
beyonce,183685276,1305,4865,World-renowned chef 👨‍🍳 | Author of 3 cookbooks,1,1,0
journeys_with_kai,69,54,18,Environmental activist 🌱,0,1,0
amy_joy,50,79,5,Artist | Digital creator ✨,0,1,0
journeys_with_kai,124,198,5,High school teacher | making STEM fun,0,1,0
nina_art,104,41,5,Architect | sustainable design,0,1,0
beyonce,213163907,428,2044,Grammy-winning artist 🎵 | New album out now,1,1,0
lisa_writes,907571,1701,579,Medical student | future doctor 🩺,1,1,0
mark_adventure,50,94,11,Traveler | 50+ countries visited ✈️,0,1,0
therock544,121257,46,7,Official fan account,0,1,1
mark_adventure,66,114,5,Blogger | Lifestyle & wellness,0,1,0
follow_back_101,27,5523,4,,0,0,1
arianagrande,131708423,1682,3259,Iconic musician 🎸 | 40+ years on stage,1,1,0
justinbieber516,1041885,18,5,Official fan account,0,1,1
lisa_writes,50,50,5,mom of 3 | foodie 🍕,0,1,0
mark_adventure,50,20,5,Marketing professional | keynote speaker,0,1,0
nasa9,1002939,40,15,Official fan account,0,1,1
justinbieber754,1377596,30,33,Official fan account,0,1,1
follow_back_101,2442,3831,5488,earn $500/day 👇,0,1,1
mike_2023,50,124,9,Environmental activist 🌱,0,1,0
surf_with_evan,175,95,6,Wildlife photographer based in Kenya,0,1,0
nasa,201390773,1549,3185,Official account. For business: manager@agency.com,1,1,0
grace_beauty,101006,15,14,investment advisor DM me,0,0,1
user8374629,3933,5567,5707,♻️ repost to win $1000,0,1,1
fcbarcelona659,1557015,41,34,Official fan account,0,1,1
john_doe,422919,58,10,📈 passive income daily,0,0,1
xXx_profit_xXx,3156,2879,6770,DM me to grow your account fast,0,1,1
code_master,50,34,5,News journalist @NYT,0,1,0
paul_runs,379588,1000,674,Yoga instructor | wellness coach 🧘,1,1,0
b.scott.official,438,980,9,Traveler | 50+ countries visited ✈️,0,1,0
arianagrande600,1875388,6,13,Official fan account,0,1,1
mindful_maya,50,78,5,UX designer @Meta,0,1,0
elonmusk209,500178,30,46,Official fan account,0,1,1
crypto_king_9999,38,4619,4,Real estate investor | DM for passive income secrets,0,0,1
grace_beauty,79,89,6,Medical student | future doctor 🩺,0,1,0
free_followers_now,9,3782,2,FREE BTC airdrop → link in bio,0,0,1
neymarjr225,732028,46,40,Official fan account,0,1,1
xXx_profit_xXx,5720,5425,6470,NFT investor | crypto tips,0,1,1
oprah27,1998620,5,26,Official fan account,0,1,1
nft_dropper_69,30,7497,2,promo available 📩,0,0,1
cristiano500,1387216,17,33,Official fan account,0,1,1
99882736450,2168,3602,6746,crypto signals ✅ 99% win rate,0,1,1
nasa,221729595,1135,819,World-renowned chef 👨‍🍳 | Author of 3 cookbooks,1,1,0
airdrop_winner99,5482,5347,1423,NFT investor | crypto tips,0,1,1
surf_with_evan,50,102,15,Podcaster | interviewing founders,0,1,0
realmadrid514,528941,43,19,Official fan account,0,1,1
code_master,50,87,5,Fashion designer | PR welcome,0,1,0
lena_captures,470324,11,4,♻️ repost to win $1000,0,0,1
john_doe,466540,6,6,earn $500/day 👇,0,0,1
kyliejenner,181329039,883,858,World-renowned chef 👨‍🍳 | Author of 3 cookbooks,1,1,0
kyliejenner827,1385626,18,9,Official fan account,0,1,1
paul_runs,563166,282,2302,Artist | Digital creator ✨,0,1,0
oprah,143150882,779,987,Hollywood actor | Upcoming: Summer Blockbuster 2025,1,1,0
free_followers_now,51,6948,1,,0,1,1
xXx_profit_xXx,56,3042,0,DM me to grow your account fast,0,0,1
bot_account_7,2235,5600,5653,earn $500/day 👇,0,1,1
paul_runs,58,44,20,Environmental activist 🌱,0,1,0
sarah_smith,50,69,5,Marketing professional | keynote speaker,0,1,0
zz_promo_zz,5778,4265,2796,investment advisor DM me,0,1,1
realmadrid575,1636652,3,43,Official fan account,0,1,1
dev_pete,331706,1611,1662,Retired engineer | amateur astronomer 🔭,0,1,0
everyday_elena,53,84,5,Nurse practitioner | women's health advocate,0,1,0
1234567890ab,5073,3090,4104,Get free followers — click bio link,0,1,1
b.scott.official,366502,12,5,Click link below 💰,0,1,1
justinbieber311,1113782,5,19,Official fan account,0,1,1
daniel_f,756475,2748,1332,Yoga instructor | wellness coach 🧘,0,1,0
crypto_king_9999,16,7415,3,,0,0,1
paul_runs,299045,81,9,Get free followers — click bio link,0,1,1
surf_with_evan,50,76,5,Dog lover 🐾 | Hiking | Books,0,1,0
kyliejenner528,611683,38,27,Official fan account,0,1,1
lisa_writes,50,53,5,News journalist @NYT,0,1,0
beyonce790,291627,40,47,Official fan account,0,1,1
q7w8e9r0t1y2,2916,7408,7240,🔞 link in bio,0,1,1
sarah_smith,174179,1182,685,Gaming streamer | Twitch partner 🎮,0,1,0
nft_dropper_69,6024,6053,4304,,0,1,1
get_rich_88,63,6709,2,Click link below 💰,0,1,1
nasa687,1360445,27,48,Official fan account,0,1,1
nina_art,372884,3,8,Get free followers — click bio link,0,1,1
lena_captures,170838,72,10,Real estate investor | DM for passive income secrets,0,0,1
emma.j,50,56,6,Artist | Digital creator ✨,0,1,0
taylorswift551,1849880,41,14,Official fan account,0,1,1
dev_pete,274715,16,4,♻️ repost to win $1000,0,1,1
chef_marco,726,1766,9,Data scientist | ML researcher,0,1,0
tom_techie,258760,97,12,earn $500/day 👇,0,1,1
99882736450,4054,4404,2167,investment advisor DM me,0,1,1
jeffbezos,63271162,1488,1868,Iconic musician 🎸 | 40+ years on stage,1,1,0
free_followers_now,5483,4131,3770,,0,1,1
tom_techie,182381,3,6,Get free followers — click bio link,0,0,1
a8f7d3k9p2,23,5377,0,,0,0,1
tim_cook738,1842437,33,20,Official fan account,0,1,1
